,PID,band,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,EEG9,EEG10,EEG11,EEG12,EEG13,EEG14,EEG15,EEG16,EEG17,EEG18,EEG19,EEG20,EEG21,EEG22,EEG23,EEG24,EEG25,EEG26,EEG27,EEG28,EEG29,EEG30,EEG31,EEG32,EEG33,EEG34,EEG35,EEG36,EEG37,EEG38,EEG39,EEG40,EEG41,EEG42,EEG43,EEG44,EEG45,EEG46,EEG47,EEG48,EEG49,EEG50,EEG51,EEG52,EEG53,EEG54,EEG55,EEG56,EEG57,EEG58,EEG59,EEG60,EEG61,EEG62,EEG63,EEG64,EEG65,EEG66,EEG67,EEG68,EEG69,EEG70,EEG71,EEG72,EEG73,EEG74,EEG75,EEG76,EEG77,EEG78,EEG79,EEG80,EEG81,EEG82,EEG83,EEG84,EEG85,EEG86,EEG87,EEG88,EEG89,EEG90,EEG91,EEG92,EEG93,EEG94,EEG95,EEG96,EEG97,EEG98,EEG99,EEG100,EEG101,EEG102,EEG103,EEG104,EEG105,EEG106,EEG107,EEG108,EEG109,EEG110,EEG111,EEG112,EEG113,EEG114,EEG115,EEG116,EEG117,EEG118,EEG119,EEG120,EEG121,EEG122,EEG123,EEG124,EEG125,EEG126,EEG127,EEG128
0,3001,alpha,0.4856884867938015,-0.3588108811295979,-0.5241940447541114,0.5236102464582088,0.5689733528357461,0.6709200874842647,0.768983483373556,-0.1132742221530715,-0.6631532103156406,0.2040681154824575,0.6483455977839695,0.6536279720143635,0.8282016287290558,-0.1725472721572747,-0.4321450907165886,0.1275350447928423,0.4297813263626437,-0.5488380042097271,0.5631532087139008,0.8709540414367783,-0.0699777513281126,-0.256431115887339,-0.3727220326434476,0.8149280895571884,0.4018501091112719,0.1226761473944325,0.7018814707635558,0.7670183832611518,0.8430006433324223,1.0135458096592649,0.9707853162993512,0.6226039379777365,0.3528635193033063,0.3653419754418968,0.9672429893566944,0.5345453584350084,0.69371212138913,0.7258768454543154,0.6713340794215804,0.9683595113297728,0.9960298275006192,0.6870063718306569,1.0582526888299004,1.1158485368435165,0.5607294461300706,0.6634530703692387,0.9603167898371704,1.0217829307310486,0.9309951232508225,0.2071232806476068,0.4632294412725303,0.6680350681748302,0.7018075383868305,0.7285041749692999,0.8892191754822169,0.2790301118895238,0.2549501856680841,0.2350037163509335,0.4419634861557693,0.5146937893073571,0.7338912114997176,0.4286562668838861,0.3282849739101052,0.0509762369008265,-0.214991421874347,0.1267044845658606,0.315502469869353,0.5904987347772912,0.1332980588006456,-0.2687021375644415,-0.1245694425551516,0.1521207367933074,0.4454014354366314,0.2320281346338365,0.059465667661483,0.2824042819167383,0.4693176403569016,0.6834509365846981,0.79116248552499,0.774248209252229,0.609426100517261,0.5460335505202369,0.5726636866889778,0.692174778083922,0.5694573689689564,0.8890822601141064,1.1230080186377804,0.7558182833681028,0.7514217937165947,0.6725728983694665,1.291442823468241,0.8918684528010467,0.8980713707507803,0.8513403038194141,0.834416985981394,1.2696673755066414,0.8976721471003682,1.1021790065660693,1.3477634239968688,0.999023004884384,0.8571920137414106,0.6214452286226257,0.5801294634030327,0.4996781296989434,0.7370819760329104,0.7824269693147491,0.8200532430103911,0.7585466868058288,0.5272816516125554,0.5722842923885277,0.9065607566554276,0.5224312812423269,0.6544377507646179,0.635629785869114,0.7803368621080294,0.7485353253075162,0.3748303164500536,0.5406510010756003,0.8724053514636162,0.6472289240430814,0.6156917150388181,0.5374715710847333,-0.4350322759156182,0.2265151110942028,0.8534706916336365,0.2913216508858363,0.481415492425406,0.8182527205082352
1,3001,theta,0.6505688600103035,-0.010561708869274,-0.0716881794296647,0.5319606348164059,0.5124069198340006,0.7357889274458717,0.7909650566478164,0.2020359069243927,-0.1369384123120612,0.2618640061826335,0.6799423872315129,0.7448666827947461,0.7327806662775971,0.183212868406741,-0.0269416237988499,0.3924396883876935,0.5421864435819668,0.0526725479375416,0.8069324235493867,0.9545032094060802,0.2738232208525816,0.1621424649118164,0.1475755429642576,0.8648988213159003,0.560568877043942,0.4992301326381778,0.786257023016906,0.872419685127769,1.0135075614507936,1.168311631396424,0.9118178767407096,0.6594167132056007,0.6478693342437043,0.684575399952202,1.1541006931684508,0.560445147913285,0.6226780055985477,0.7579625289389803,0.7567504650945245,1.027526889443556,1.1459393867205792,0.6131172739912999,1.0364076026039464,1.0889861360384645,0.7320321219019723,0.7091624506990819,0.9990007833496144,1.1239758845366927,0.8971505936761681,0.2745234630735905,0.4545449346253022,0.724175424945126,0.710846638891928,0.6883443366949049,0.8114745593527037,0.3345511400663939,0.3139966451314878,0.3343044417940587,0.3423728129349254,0.5172316640040062,0.7499978009191528,0.4003976676662158,0.4581429072205615,0.1495234439716571,-0.1153133102697343,0.2064733604382822,0.4064059502105671,0.7644448463769742,0.2977428984513705,0.0012160135656218,0.0040652920380338,0.2360784427280222,0.5816765045025029,0.4345439507664936,0.3107790847729502,0.4604001863119391,0.4840563816975398,0.5888128669727383,0.7283498899805002,0.7520182467286967,0.8317581901227903,0.8634225893463672,0.9254422656448436,0.8445651782169619,0.5402056650041129,0.8262975136485586,1.2028502789156583,1.0798314114831078,1.1461809135330876,1.1754480774757048,1.420718003673897,0.9172716596103304,0.967893235777505,1.2153000497589044,1.187423433128861,1.426138409246392,1.0119189398675803,1.1988113590991307,1.5867065615526927,1.19394250799728,1.0497587584659205,0.7095579200131011,0.6043614589367475,0.5088887261818079,0.7745338294326163,0.7604660264445324,0.9877747300543508,0.8973862638841776,0.7637656154525225,0.6451613912250664,1.0515619630484774,0.5150806499914595,0.8951292824277409,0.8139795879625132,1.0264373985067787,0.885597318799808,0.576939797187348,0.6485040574658318,1.0985597892786594,0.7790164193083737,0.7506185292927591,0.7170140082757568,0.0044289908213192,0.3735203840134998,0.9958255280154265,0.6074206631406832,0.6525277454389431,0.8343898875500546
2,3003,alpha,1.2644256605485238,0.0022454568914681,0.7359498567806292,0.9230937894150064,1.1943142520284449,1.624532517803435,1.451966997072517,0.3180057214128756,0.7869326545567372,0.8193112604290705,0.827371853577228,1.1002258739257786,1.3432150803452283,0.7876271012463776,0.0830357545170693,0.7086906192760031,0.9200595587593862,0.5842141449579377,0.9534512999510776,1.2695320856207244,1.0784611359455882,0.9050229819803152,1.1010219616739048,1.2583114746788555,1.2652588012391928,1.278590120863781,1.0352671722993931,1.0259899071161402,1.1214142404282073,1.3721578963161998,1.4339831363913018,1.3700785863943978,1.074406099710413,0.620509474415405,0.9579300560402236,1.1111630539382378,1.3814119589938736,1.343449308823592,1.1942718692487482,1.1754845038679642,1.2978319538383856,1.3199615989236888,1.3245639901129715,1.2666478901343237,1.4415103582009308,1.3749767309718384,1.4167453177599465,1.4471218510905284,1.3333440757920396,1.429342195713365,1.4196071895573543,1.3726502053096832,1.402252322147704,1.490748855901158,1.4359923144854765,1.551169472182709,1.424229743310033,1.3849055458091888,1.3924602643780912,1.422118087819022,1.4874436667848712,1.4082546343015467,1.4171928782293308,1.393963721820084,1.38426116176308,1.432526773295186,1.4683287685201418,1.3519256504612318,1.4197184747557,1.262716612139254,1.4031893000893083,1.4408648465071128,1.3869998567426236,1.283965950478123,1.2572738108994084,1.4148090869717826,1.509708740967485,1.417291472118564,1.6216416256253303,1.25632295118592,1.390830562490007,1.2348537596486686,1.4453829383497447,1.4493612442810493,1.3166698663999608,1.3167030872278451,1.2438882274206022,1.4672331763408388,1.3702025309272086,1.4114276886884884,1.3756371402754406,1.19609889252575,1.136468670443572,1.3465444264689586,1.3904099806243564,1.275469467083247,1.1333777667273015,1.1638011216259985,1.257406443524529,1.166146197993339,1.1816573626743865,1.1771245131615546,1.1118590122182614,1.2207828339223723,1.1902747331009995,1.2004624144969824,1.2781184039674651,0.7165754401483351,1.1265615190825304,1.0739656705700371,1.1066635524354012,1.0999405662072754,1.4020652808603442,1.3626562358130485,0.9358997079629512,1.198196700102336,0.8636856245846951,1.021388874537443,1.506220667128921,1.380891588677415,1.376539429713121,1.0786814165030274,0.3643477551182156,0.8215744909089706,1.3534723851402486,1.1605887869417326,1.363853519529992,1.446799773795375
3,3003,theta,1.172518493871352,0.7733835955849295,0.8452066196483947,0.763586717467336,0.9217607131639544,1.511158455091042,1.1700670914017006,0.8559169812490817,1.0001929865878076,0.8565303053157999,0.7603577748065539,0.7494064467070417,1.14308507388807,0.9713299909414872,0.7908281220182202,0.857542273306193,1.1009997640098204,0.8284938109311405,0.7448969101847197,1.0655265305076769,1.1134454091057933,1.0353683897501549,0.9707540479432596,1.0094285345132563,1.1967748322912335,1.0319921083702064,0.9060583581516104,0.8352172371999049,0.8595907760590772,0.8684138568820184,1.0167512243859913,1.079387665765731,0.9915549671717416,0.6182191786703948,0.7305122601195301,0.688955661737922,0.8842002993573249,1.0338849673961206,0.9858052575930064,0.7731317035933735,0.7890899417141894,0.7625777646094853,1.0251119297264926,0.9161087783818258,0.9716831530226644,0.853375234549824,0.8490297273893967,1.2994411449017071,0.8834807570589182,0.8532167707285435,0.7946115474565126,0.8288960179595508,0.8949002077664333,1.0681060212541678,1.2293758103479604,1.0796384844506426,0.8968354772880042,0.8742325248077293,0.8453590756930882,0.8432824187018058,0.9839784699110018,1.04490670188876,0.9331880802914972,0.9100400177928404,0.9225845214161084,0.9574375474084412,1.132493876460967,0.924372472999424,0.9835805946949212,0.848414640564253,1.0755190105885768,1.0468928710427994,1.0690125509697523,1.0739962573628312,0.9876241126775878,1.0545268044907927,1.031104902963351,1.049146897608269,1.3301523896017573,0.9874129711396212,1.0447914797177902,1.0015942398822022,1.1175009819497863,0.9626987224248152,0.8134816962736615,0.8376246919119356,0.916593362411011,1.1764913279778193,0.9748804080111546,0.8598064993873213,0.7640092304329017,0.7285406876052606,0.7421205308049061,0.9260357726618716,0.9669612517984112,0.8355028648442885,0.7341901477017063,0.7374016210696608,1.0543601021187308,0.8882210453242116,0.8356668180447777,0.8376633669867919,0.7671216463012727,0.8552708263172855,0.882007436133628,0.9108890291486454,1.045136500308467,0.7195085590432883,0.8779742198377735,0.7966629930948415,0.8000012864948742,0.7936551654382152,1.1409941159284531,1.2427799036308358,1.0468578120602785,1.01730794097305,0.7344326096611222,0.7910123241698415,1.326382133633496,1.170167595698811,1.195485546616038,1.0809210529395306,0.833428317215136,0.7389573028239298,1.2315223045607415,1.1168035075314513,1.2105725074075833,1.1465480585436432
4,3004,alpha,1.3316327895903992,1.3059416149421543,1.2895540841037465,1.3427309696272662,1.3085992735094203,1.4848711644882029,1.468416321560845,1.3195896935318172,1.308421149424046,1.339824163476872,1.359707731819792,1.4642157752525615,1.1407915814846212,1.2913726112195896,1.3218867449512155,1.321503466140217,1.3664630692881714,1.2739301697898513,1.2974051653815777,1.45059105582018,1.3180562908890527,1.3651583189138303,1.350159107934292,1.358924480722992,1.3640883492386038,1.272510654064294,1.341614370817303,1.3749138643475147,1.347511943366894,1.278512012684938,1.4482271491014478,1.5369273348151429,1.514486974167542,1.3108364567419717,1.30375328866518,1.317721663502182,1.3905709970721034,1.5422659273857309,1.383437262790493,1.3437267163978728,1.2600638240332345,1.2728784040865395,1.5455451545656542,1.74155777399094,1.3359783250944517,1.2803582796899866,1.2523532470950314,1.624513443582852,1.5572866147411022,1.270177933933888,1.3014757023737673,1.3453757618012436,1.2275893376131528,1.3891062224955637,1.4977781653221498,1.2876834303771123,1.3769226301637452,1.2187306808325946,1.2532093348609386,1.2075151834407412,1.304249148047152,1.302489855460165,1.3197975524182146,1.2432690197711227,1.0723430092151929,0.9667856715588204,1.0816259177306025,1.4172337552694878,1.2460097957725114,1.0202238984395549,1.1800706017209217,1.2912063762287127,1.5026874583258103,1.3753599493354975,1.0780378961125388,1.4838127478474483,1.5007532587951566,1.575293296906863,1.5561327351200305,2.028324914805806,1.5895414517220678,1.5108307624466797,1.5366022745780634,1.669092989550291,1.5991352661315663,1.4245568254797103,1.4025647577514933,1.7791336106778004,1.7310128366936304,1.5393344300339376,1.4714041213319933,1.4284112690397206,1.3771578748139717,1.910102755641793,1.587558073598895,1.4765287868769406,1.4752769532100198,1.3477844802414298,1.5191752467753483,1.413577821295839,1.3899997282539367,1.353621002039187,1.2011874613742903,1.5381422545540924,1.4190595639429482,1.4876463902369834,1.2902331117800072,1.2202290389380066,1.3058616127075442,1.2434075901896111,1.334937858609246,1.4401537206109472,1.2972801435058678,1.4445262274921356,1.307307281349428,1.3024619374062445,1.310312494009687,1.3683946146940211,1.4527157414304035,1.417009574589731,1.3658654387997409,1.297917909612782,1.2014214616850996,1.3294985063387037,1.4892837643574617,1.6264268305360143,1.660766144236273,1.5312172509874027
5,3004,theta,1.4013178581916106,1.3182649544542355,1.2830570099421028,1.3317088961402157,1.3065182726121354,1.3750279748642398,1.4576830095125002,1.397662589264439,1.2938320882746592,1.343340845339572,1.3499596045379385,1.4069948957429836,1.0886195883343894,1.3525473933916885,1.3613298369631162,1.3781947219763204,1.463492572366446,1.355092771788588,1.2776888002817013,1.384136229527016,1.4006406947918992,1.318910954082768,1.33701502996255,1.3596646978309823,1.4540664561457075,1.3666882763230503,1.324345607520215,1.339502390395233,1.3674142066247628,1.2531032708573857,1.4553045069790884,1.6142162930836597,1.520740462968208,1.3117662895860844,1.3052789027691285,1.2450382409416043,1.3842022459384895,1.5823502563489626,1.3724781823746963,1.3318854408590817,1.2534828288719546,1.2658806099090778,1.5670956684801027,1.6688019628331183,1.3275899339094732,1.2696758064395992,1.1735525700983156,1.660329431498716,1.615964439344249,1.2957901423967415,1.2272257340581432,1.2737970709244557,1.2505916029423143,1.4546152744863012,1.7065438430290276,1.307071392531045,1.406268089423371,1.236583174439095,1.2800093567916164,1.1887101994671367,1.272750354960466,1.2428217281535738,1.3414469555346806,1.2412088690286769,1.2260771711639853,1.1156855921073527,1.126256611531928,1.5674535875944873,1.426657638902682,1.200850449282407,1.331812733124931,1.2054220717808994,1.665063698172308,1.555380208641645,1.1960231671648784,1.4186225310790406,1.3741326637047335,1.3788038024791789,1.381662847023054,1.948200583159492,1.7146676461919428,1.5280106083143106,1.4005941255063663,1.590720267335588,1.37315698090991,1.2967287386560755,1.1880006662857627,1.8346105724580557,1.489817181876678,1.3022659153656493,1.3183665899581545,1.1618595538004055,1.1730822880463654,1.8744133886034824,1.330490981895598,1.302226884567642,1.1260010765411166,1.1735214011487134,1.4431527164323386,1.2867719513747469,1.2501566387675715,1.2694746839504416,1.0358374007316098,1.4612230209579111,1.3845504600324274,1.445690080124446,1.4132752273327651,1.2210808179465853,1.2677475970968497,1.0514648437258032,1.4152077635296338,1.4648940895448277,1.3451225255554964,1.4375664931609151,1.3678486142347532,1.346361560593753,1.2839446688870786,1.4146544708810151,1.522760715534447,1.454340177553749,1.4570802183138976,1.3166307420118772,1.1709637857928996,1.3338425136476144,1.5680452076326676,1.6956472694937632,1.750505592831476,1.6684082552274806
6,3005,alpha,1.246584170127316,1.068422406833286,0.6342493370123857,0.5079019241962464,0.9263616960412832,1.129821722166664,1.259441302819106,1.0332934124754585,-0.2009395347244863,0.2594019909527929,0.7201700583673148,0.9659457637515468,1.016798816471874,0.0170421162320921,-0.0986111376382799,0.0835788645528962,0.941875282598026,0.5352059496679094,0.7031210306590623,0.8283680031111079,0.214640969581231,-0.3696400210633123,-0.1019617303386889,0.6322594141922826,0.4104063603940551,0.1317213024061536,0.1718443944955135,0.5868260094911365,0.9946663474573691,0.9520883811589448,0.9640349310772024,1.1713900187662596,1.3454562278086506,0.9181065211485304,0.8802881969200359,0.8906753237234197,0.960979964782868,1.237874725645955,0.9247888878700145,0.8935064027606134,0.8719431114520814,0.8961358700906595,1.3094549094459365,1.3566875109067018,0.8897931316405192,0.8931760170609376,0.8791678723717045,1.338079673041191,1.25025095321749,0.8856302826367544,0.9052277650156684,0.917755862914002,0.9682537369878536,1.076539832467424,1.094467252490103,0.8832710776955673,0.8717249423263174,0.9974945796965664,1.0064887366359727,0.9788376947227284,1.0703071629423773,1.0741345141084946,1.1500350664610608,1.0625056439590743,1.0224806853623658,0.95799879028632,1.039475950791289,1.20682519264068,1.031134041683487,0.9455786333920486,0.9848432287757511,1.021483649573131,1.1003666260470844,0.9910408360131738,0.9611125869592106,1.0473125701913957,1.1302796668157729,1.1125596746149538,1.1564420700971376,1.1005515520879054,1.0312793069054682,1.0192275402052575,0.9964017861547412,1.0997034316709828,1.1397870149762677,1.1281463758864323,1.001337528152056,1.202270799092831,0.8725216502433402,1.0134532495513473,1.1763082399254683,1.0931389757301604,1.049076210151293,1.4562248751989832,0.9064767214712648,1.0956042159272674,1.09057122647914,0.980864370033322,0.9875327996926636,1.0584897605845651,1.0540437251344528,0.9453733471789498,0.9446415507259136,0.9095436301587898,0.995942916088142,1.1760241686352362,1.0851216611131154,0.8242936342213371,0.5701122730080869,0.7343360016355871,1.0490085384156294,1.1466350981051354,0.9522597039447968,0.883061510410159,0.6879077073862491,0.720846227580776,1.0025215355564538,1.0637241035851583,1.0271201623106718,1.0344866200065863,1.3325839547356126,0.9627478863066552,1.0312769849000287,1.0400699348081444,1.2384533714337878,1.204180181028017,1.2189111154503498,1.1764032119226138
7,3005,theta,1.1092681238850042,1.0187969207196184,0.8781958909820866,0.7818103798359308,0.9951181925574702,1.142542201641324,1.1572784780303251,1.099857679534467,0.447019352485887,0.4012346025548683,0.9785188921672352,1.0511691715180818,1.1179708004100866,0.5202468394569453,0.5071411491095386,0.6691791174574605,1.0626440295475887,0.9062257559762849,0.8992179882756136,0.9187806923369228,0.7694169641263078,0.2980025729737031,0.5231890893011388,0.9363530152328784,0.7728653879491549,0.5461374628169339,0.647299402135752,0.6923109677885979,0.9768291634451596,0.874591105514817,0.8725892649757646,1.0900554270625216,1.3592322352252315,0.8516350717661811,0.7982519396185981,0.8368339203281586,0.9061128787776364,1.1084275252726434,0.8620477070771961,0.822255239782648,0.7803361258810423,0.8123065554328843,1.235817973427538,1.18329555706874,0.7793572554783476,0.7936903458782902,0.8079951307690777,1.2633959279619875,1.126477394584734,0.7802050323090192,0.8192726453842983,0.7979485326286525,0.8705489655245074,1.0165801194691024,0.9883667082956624,0.7698769410737666,0.7632936257518026,0.7976459703270974,0.7588283427551059,0.8307090896931665,0.9267099593783176,0.907301234396956,0.912383484673198,0.8893749506838489,0.8059887587907931,0.7787192463923513,0.8347639863996181,0.9759395002112872,0.8953283643690114,0.7899594358035027,0.80442329166246,0.8615166186779447,0.9816995298267532,0.8824497119288628,0.8575123122633184,0.8497654898837566,0.9231116298559812,0.9089181265462564,1.0290701002166234,1.024050420624855,0.9353776231716242,0.92475894383666,0.866112237685571,0.945955760028312,0.9322030233620964,0.9611965019187376,0.8747881877488204,1.0978347012508969,0.89801589218816,0.9004354899530536,0.9031920051462382,0.8970382437003089,0.923909165875293,1.444274707209962,0.81402001081748,0.914962663524983,0.8850178719474101,0.8407866764343922,0.8870107461891044,0.8338637210155821,0.8418738223664012,0.8173869807694621,0.8149601690005415,0.840499334837957,0.9571779348342914,1.0983898605296412,0.8823510044194635,0.6857705302143161,0.5548044225224767,0.6618324020422736,1.0186304607190984,1.04421130768354,0.8131664558313484,0.7910531503070336,0.7633789108579955,0.7353070523327935,0.9479602439243392,1.0331449406409845,0.9854281458503796,0.9589396909666617,1.220029892503601,0.8602808067942792,0.9914979314821636,1.0081836485732916,1.1185894060623365,1.2208929784525528,1.2099283934605394,1.079720917885155
8,3006,alpha,1.2284233933682074,0.2258830299889033,0.4081856420131772,1.049118020995654,1.1156995726679182,1.1659683969163035,1.1750981069825297,0.8822691348360573,0.4469189525043954,0.6202021897514216,1.121016019777508,1.24831266728027,1.12426716389618,0.9544552001554114,1.062931819753971,0.7721190882735868,0.9284973313414396,0.7785289565600827,1.079987950236294,1.078425042370906,0.6548312993806304,0.4883545205253169,1.0534219493088488,1.0830156599928331,0.821350457784705,0.6834880264503161,1.0791945560036402,1.0777875059217683,1.2230087985918228,1.294622566087224,1.17766812209494,1.1395317303052532,1.095410512632509,1.0961324995511723,1.0389145726451523,1.1564431323192397,1.3580403928727207,1.1591359739802676,1.0291891962284836,1.0337551830953389,1.2551588641800664,1.139089097240529,1.2952770851823914,1.069736962353199,1.173720523266899,1.1361613045283463,1.1482298507265185,1.1196583983509405,1.1223812618193405,1.122978836412427,1.4057322342706189,1.4155992441013794,1.2386064543174542,1.5369019529628336,1.4080566394802525,1.2359783711688408,1.1259606210243696,1.0912544815260954,1.175533090208779,1.5767738936268538,1.4146467187624998,1.2647061505309845,1.6436986309526938,1.0803866868413263,1.243788399797755,1.4256242271428656,1.2406641986791838,1.590637351698739,1.3927021396335837,1.073270441620746,1.1544265947598171,1.21996068694236,1.5280436534293642,1.2844841889075953,1.1447299682638132,1.091635564967324,1.133040822887914,1.3426085573985491,1.271295668877407,1.91454039240276,1.3749569412132518,1.2490715773999546,1.0888204223505829,1.0357060580821271,1.4081806420609553,1.1712156240294216,1.245721628983645,1.308623669790997,1.1011852630281909,1.082998723214449,1.040996231697226,1.3784390843407714,1.528879009708397,1.2381915654972406,1.0253564877553236,1.0811590202641248,1.5378263454352783,1.346606006819736,1.281720530630259,1.1146520288924524,1.1187126766720676,1.137683508029829,1.1544639624915571,1.2375678688012677,1.193283724731646,1.2623447911657797,1.147759474012907,1.0597882875409823,1.0974860982177057,1.5578329736232652,1.0343283349509358,1.1713685018180005,1.1945545542882354,1.4523419856940891,1.0484833712565684,1.1098856558162222,1.133281213273822,1.1697423044471835,1.0595883772002408,1.1658745155637156,1.244189378273998,1.0213304421553522,0.6162900310799453,0.8531310365807776,1.1521466650390972,1.0251102618608288,1.164776685307616,1.3532797246899149
9,3006,theta,1.3317282631714988,1.0082824432164696,0.9379450124895484,1.0858384165488977,1.0065940680731245,1.0118960114102642,1.061923896131344,1.248382819058191,0.879054303083733,1.1625958837931871,1.140564665790125,1.1363099028334127,1.0268804394762938,1.22776224649427,1.2083305992672648,1.066852106515536,1.1584772948218145,1.1290186837490064,1.2274322377829834,1.0235182581045603,1.2478761324028764,1.0853272861637513,1.2696901900673756,1.0317535528240604,1.1536225745332074,1.0289314354255086,1.0452234740381026,1.062488314434575,1.2059589643108777,1.2669772463636255,1.1264601903880058,1.1831905121479918,1.0424034890638314,1.056302742445105,1.0295225651923958,1.0438334273481042,1.188638278673949,1.157598496306372,1.011216810888411,0.9830572682760772,1.1741881176062787,1.0406812110045258,1.3275723059811968,1.099772965254365,1.063453226768541,1.0184597298865246,1.0183563894187178,1.2099629400113043,1.1606588839503866,1.0102264751521792,1.3111859769856824,1.1514245570645103,1.1618813169657158,1.4330420117163978,1.274560020003396,1.2281558109022774,0.8904180560778419,0.6746363112517373,0.902873096523803,1.350716115177606,1.2429539598299553,1.1549996371326468,1.2970627057114374,0.7327736316166512,0.8361789801429789,1.180242462790482,1.070560902201254,1.4640062148581003,1.1402740534320956,0.8563459927507092,0.9894819099417762,0.9985363481691834,1.6312013804614784,1.326951098849961,1.094101503504313,0.9720189912220074,1.002991765904284,1.2145096266709348,1.1785552771688623,1.8920625945204264,1.4596564050464942,1.296402029367626,1.089951390951754,0.9463769771887772,1.3407682817989328,1.06813157406702,1.1903498592119768,1.404759300388694,1.1744107810704043,1.11670773236634,0.9092537076065654,1.2542439556622422,1.4592043232716387,1.299995689985271,0.8733473343166449,0.9465905292332464,1.4961336521405686,1.3504919946827407,1.1866367300582583,0.9918101986120004,0.9738194349965944,1.1364702739831325,1.163647389256271,1.245188912795431,1.094563493010493,1.0748687341951253,1.0930531363568454,0.9527739126444554,1.0294633600778371,1.7141046490589025,0.9573913465536684,1.027930381237038,1.2951827710320682,1.5222549058270336,0.999791489763464,1.2602396463994072,1.2085440859524783,1.2489972076405202,1.208347964875087,1.2951086497647415,1.2865703744731398,1.1560156995725337,0.805548485177501,1.002044790624287,1.3159028621060067,1.1700734191180249,1.2167887781679498,1.3054328533401112
