,PID,band,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,EEG9,EEG10,EEG11,EEG12,EEG13,EEG14,EEG15,EEG16,EEG17,EEG18,EEG19,EEG20,EEG21,EEG22,EEG23,EEG24,EEG25,EEG26,EEG27,EEG28,EEG29,EEG30,EEG31,EEG32,EEG33,EEG34,EEG35,EEG36,EEG37,EEG38,EEG39,EEG40,EEG41,EEG42,EEG43,EEG44,EEG45,EEG46,EEG47,EEG48,EEG49,EEG50,EEG51,EEG52,EEG53,EEG54,EEG55,EEG56,EEG57,EEG58,EEG59,EEG60,EEG61,EEG62,EEG63,EEG64,EEG65,EEG66,EEG67,EEG68,EEG69,EEG70,EEG71,EEG72,EEG73,EEG74,EEG75,EEG76,EEG77,EEG78,EEG79,EEG80,EEG81,EEG82,EEG83,EEG84,EEG85,EEG86,EEG87,EEG88,EEG89,EEG90,EEG91,EEG92,EEG93,EEG94,EEG95,EEG96,EEG97,EEG98,EEG99,EEG100,EEG101,EEG102,EEG103,EEG104,EEG105,EEG106,EEG107,EEG108,EEG109,EEG110,EEG111,EEG112,EEG113,EEG114,EEG115,EEG116,EEG117,EEG118,EEG119,EEG120,EEG121,EEG122,EEG123,EEG124,EEG125,EEG126,EEG127,EEG128
27,3015,theta,0.101301272237896,0.1727028558276926,0.0,0.0,0.1686902111543667,0.1797406681573509,0.1232680593266342,0.0,0.0468063965073813,0.0,0.1240132616189529,0.0973936093075588,0.0,0.0333080768230604,0.0387390052919714,0.1036307372960367,0.0,0.0538493265287806,0.061416053207981,0.0,0.0,0.0396892028397461,0.0,0.0,0.0,0.0,0.0,0.0603383595654473,0.0,0.0,0.0,0.2084169636729287,0.0,0.1078857215428026,0.0,0.0,0.0,0.3628034136689229,0.2074459102074948,0.0,0.0,0.3028268715376786,0.3488180354352282,0.3263112018851768,0.0,0.2464590066612702,0.2725021107829623,0.2769000267093424,0.3546119276003007,0.2903994156165089,0.3203717527113223,0.3283549380246643,0.0,0.0,0.0,0.1253673508312123,0.3560626908074418,0.3173369655502656,0.3900459848404042,0.0,0.0,0.0,0.3201244500440354,0.345239363207506,0.2616560841584319,0.1075650841736141,0.044257232792228,0.2244842586759479,0.2190515898964303,0.1615816858878837,0.0,0.0,0.0,0.1141327587046222,0.0,0.0,0.0,0.0,0.0,0.276223490730144,0.0644862934314603,0.0426252013720565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114185959320841,0.0,0.220544195511713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993310924102067,0.0,0.0,0.2204058619096745,0.1374035469250697,0.0,0.1151688587831065,0.1501654248467463,0.0,0.2035343610519236,0.1144737981703374,0.0,0.0767649872727559,0.1101935669415904,0.1493605363908397,0.2150327358134111,0.0,0.0,0.0,0.1543485571091937,0.1358358287373763,0.184956372218443,0.0,0.0408351339167217,0.158856977370923,0.2630185008465331,0.3328263834436256
28,3016,alpha,0.638777571109791,0.5384453936285687,0.7733642289725546,0.8207815698669578,0.8526716979776577,0.7887446217472915,0.7841102934726835,0.3507571609845811,0.6824824594562988,0.8069472181703642,0.8437579031921569,0.8061469984140825,0.8065116852222017,0.5487939549943674,0.5940971839621917,0.7602416750859562,0.455965458007938,0.6564987236526757,0.7693201021462538,0.7761194219249181,0.4087544854945439,0.5848579409639695,0.7072386644889451,0.7837353305017586,0.6257065327671943,0.4341591785928183,0.5435533752792324,0.713671378792466,0.7904695473849721,0.8140429829146095,0.7379900521323206,0.6985626206633374,0.496090361084667,0.21751121939109,0.339089863366932,0.6258630600246137,0.4495190400176014,0.3925923715776461,0.3517146251484531,0.5380123070825736,0.7185490398931917,0.7547073246494855,0.3876559491245905,0.4208489969596767,0.4769967631621655,0.8445694434538094,0.8437940156549202,0.3011899988107657,0.258997033749733,1.0581768458015337,1.005169378122326,0.958181462822364,0.7439743922809995,0.7469345678908814,0.4961310984677318,0.3472313282168192,0.9355590911684564,1.2812981095671845,1.3093653732075483,1.082009285673267,0.9739053945039554,1.2024881785841108,0.3020327567014979,0.7160505367953706,1.1734227493150842,1.2193921444324105,1.228780778966946,0.3033206791736213,0.7995516839143193,1.0360178411377043,1.0641300715281194,1.123311468195667,0.4528348523003079,0.8317228113361258,1.1171652916868404,1.1830811036233964,1.2555784848869007,0.9670711986057076,0.7180327927363438,0.7056107487358741,0.4326897446455903,0.603508722805294,1.324316900081393,1.2983892634399523,1.2080454672094143,0.7731498324155474,0.7174327150072503,0.4323589473482134,0.8161588968111219,1.4056076966368831,1.272627389004359,0.9958239922250016,0.73264497104969,0.423749185639283,1.1307655326529258,1.3506735450373777,0.8318547099969795,0.4348872837857258,0.3343378862398202,0.6474139407499134,0.0,0.4456480088693439,0.5692501748564361,0.6993154539947443,0.5898269247088204,0.7275583395781244,0.3041473408799465,0.0940687604601864,0.3767163628668488,0.6903741928781242,0.693671702603155,0.7386274700578249,0.2752902183032519,0.3866957931638454,0.3217162070590806,0.6723012772556467,0.7109471125934166,0.7551268595865128,0.3661938189633661,0.3603180350026926,0.4787961266314283,0.6727451427393234,0.6535524640937705,0.7743314894226475,0.4202597722720382,0.4658113456869042,0.5509863744125755,0.5821156288990581
29,3016,theta,0.0,0.0,0.0,0.0,0.0,0.105121742931764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160448011942689,0.0,0.0,0.0,0.0,0.0,0.0,0.0216834280385276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276192016772068,0.0,0.0,0.0,0.0,0.0,0.1239660640019842,0.0,0.1495694469562049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441286968406289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212381690358141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3017,alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,3017,theta,0.0,0.0421337697440833,0.0367142888468072,0.1051315409534139,0.1306399295357604,0.1217796455889549,0.1463455528345404,0.0,0.0,0.0,0.0,0.0397828700277299,0.0,0.0,0.0,0.0184643042493772,0.0,0.0253716427364982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395627605184929,0.0522378238978811,0.0,0.0,0.0,0.0,0.0911561225964013,0.0896450972344263,0.0436005622195139,0.1105174271826142,0.1076253936793537,0.1045693605382619,0.1523501688249303,0.0944788706886076,0.1835241398011317,0.1610078501835218,0.0860268674996551,0.0,0.0,0.1953822008313429,0.0959774900605645,0.0,0.1062817732533552,0.0681748194116346,0.1247431971927047,0.1282616061455261,0.0978717231511826,0.0,0.0,0.0681951219537932,0.0503128563719579,0.0,0.0,0.0,0.0490731695186004,0.0559351542068321,0.0473299028307827,0.0,0.0,0.0328166362374627,0.063731922818581,0.0721431570500877,0.0,0.0,0.0488187970983299,0.0550711690320461,0.0,0.0,0.0,0.0458043283115722,0.0474271012793627,0.0954744304190126,0.0876582151215374,0.0,0.0,0.0840926030437115,0.0972019120129613,0.092876403603379,0.1501329468092322,0.1173385048908109,0.0,0.0,0.0,0.0514579343103507,0.0798820103800215,0.0,0.0448243525622504,0.0,0.0410882676418767,0.0806225339148787,0.1018156048479518,0.0,0.1279827954938532,0.0,0.0582934457469153
32,3018,alpha,0.0,0.0,0.0,0.0,0.1869719867374339,0.1967969421073744,0.2248893646973037,0.0,0.0,0.0,0.1464366691434495,0.2837036409386509,0.2813674430007253,0.0,0.0,0.0,0.0,0.140304475059411,0.2541099359964953,0.3196849689703789,0.0,0.1252726074529073,0.2528249784813984,0.3009237862278977,0.1676516178059075,0.2719926144924899,0.3063845156238891,0.3094441940619685,0.3103996755858289,0.3527217833490381,0.2825975103263346,0.1972627973617196,0.2943225330289483,0.3057430601219538,0.2262104529234088,0.3527914248487379,0.3433469404449795,0.0,0.2725105789628335,0.2803747043937963,0.2650618776448582,0.0,0.1331222662446527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140504599209498,0.2817742908764087,0.2685304087871855,0.0,0.0,0.0,0.0,0.0,0.0,0.2296477394216814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109206968384475,0.0,0.1893269331284021,0.1703775823411726,0.1565903300107775,0.2437469811445997,0.1773859896563421,0.2953931490233766,0.0,0.256122629260551,0.1075661615804635,0.2488427419842049,0.2401779984082765,0.2771062981590534,0.3350089296630507,0.0,0.0,0.0,0.167761222068056,0.3112652981326641,0.3514168657852468,0.4324438424358687,0.4281634414210171,0.0,0.2767219561542743,0.3669880730588932,0.4665715621519914,0.4662736486530633,0.311701634738272,0.3776038698245047,0.0,0.0,0.0,0.0,0.2127667307163108,0.0,0.0,0.0,0.0,0.0,0.21247681769595,0.0,0.0,0.0,0.0,0.0,0.2030254239945623,0.0,0.0,0.0,0.1688706746446586,0.1363163804851612,0.0,0.2436144208981442,0.0,0.126197694829857,0.0,0.0,0.1578281541470981
33,3018,theta,0.2137779862650135,0.1841791059598949,0.1546431004980303,0.2399451736677955,0.0999601112930403,0.0903077667173294,0.0,0.1248372982038964,0.1780204208759044,0.2359821083196306,0.1155173384826441,0.0,0.0,0.1522219246290004,0.1272377943340001,0.228740039847681,0.1433201267155702,0.0864936921784026,0.0,0.0,0.0776144145543298,0.1120009445191646,0.0,0.0,0.0721662675831864,0.0517240963382018,0.0,0.0351455905720973,0.0,0.0,0.0,0.0687991358940542,0.0,0.0,0.0,0.0472954969001536,0.0867549526564723,0.0905297224905945,0.0,0.1383517433982301,0.1057141505188314,0.0900720025998813,0.1038235737457293,0.0678363216561522,0.1806648135770318,0.1153335572968942,0.1174356254841315,0.0,0.069757747016788,0.0979454249694641,0.1547748644193687,0.0463730139937935,0.0,0.0,0.0,0.1155275775281624,0.2218525929724137,0.0,0.0978105232727081,0.0,0.0,0.0,0.0,0.0,0.0496219698296263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237237196566476,0.0628424611689036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199030601442835,0.0,0.0,0.0,0.0,0.0,0.0,0.1271387989441502,0.0,0.1068262580391741,0.1027866808958238,0.1429316814153736,0.095847669958883,0.1128134884881865,0.0,0.1174540481718468,0.2010820967392294,0.1585885787498728,0.1367843697895349,0.1122246555967625,0.1522227980828156,0.138691969163297,0.0706296241166445,0.1009410443260352
34,3020,alpha,0.0,0.0,0.1359363922563725,0.2283792090383577,0.2272449649585484,0.5123386978062632,0.2561568510368939,0.0,0.0,0.1332074590315605,0.2214677106358367,0.4311790031686812,0.2726905736593358,0.0,0.0,0.0,0.0,0.0,0.0,0.2923843283624535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2643090605901562,0.2408059766174074,0.1475712166700283,0.2261338899267975,0.1204172202268368,0.0,0.213142186369989,0.124809087270461,0.1873284888563271,0.2376267980604688,0.258642362228538,0.1340035618096634,0.1702471441571151,0.1619587336571408,0.0,0.2070353978836934,0.0,0.1068664389834851,0.1155239199617372,0.0,0.0,0.1779468443687996,0.0,0.0822699882995339,0.0,0.0,0.1839668757564365,0.0,0.0,0.0,0.1505124503858336,0.0,0.0,0.0,0.2906440075868478,0.165968113138606,0.0,0.1239595404977564,0.0,0.0,0.2970208991627639,0.2939520575666418,0.3442050144199149,0.3193065638737507,0.3758162242463639,0.2785088124665916,0.3032935183428183,0.3114043046190863,0.2982640953612699,0.2944701570797034,0.233566300625364,0.2022356725795205,0.2687910139068361,0.2543182738764767,0.2618178149620336,0.2660369717691384,0.2758119164541202,0.3125689522807466,0.3602134921426314,0.2117145167216741,0.2821237845452023,0.2992921160660502,0.3233046348972635,0.4676321710316608,0.318705787739949,0.2146268583456236,0.3021644490607817,0.3643217193092471,0.4060320740881488,0.3461349117457009,0.1155344869923716,0.3252582534245991,0.3679365739395154,0.3897159091692319,0.0,0.0,0.0,0.2276378003200687,0.2165984835246857,0.2974593185096705,0.0,0.0,0.0,0.207352985771695,0.2048312987595449,0.0,0.0,0.0,0.0,0.1633968019837554,0.2216487820681036,0.0,0.1693527988997414,0.0,0.0,0.0,0.3014537511161697,0.0,0.0,0.1714227512699754,0.2822151506141312
35,3020,theta,0.1077062283187543,0.0880105694515355,0.0827759835381505,0.1019465259553583,0.0824142135174041,0.0,0.0,0.0688332483301161,0.0,0.0,0.0,0.0,0.0576413882977155,0.0373847961177749,0.0,0.0,0.0509360865094897,0.0,0.0,0.2063768408139459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239707683291716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393382356151652,0.0,0.0,0.0,0.0,0.0,0.1218186339921557,0.0,0.2368389615199851,0.0505703555057136,0.0765902568649654,0.0,0.2037900636879811,0.1880507558264144,0.1098764391269375,0.0,0.1273774538086101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298023477076231,0.0635200169153693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908887966560302,0.1333702274273375,0.0709453908223482,0.0,0.0,0.0,0.0,0.1296615412460056,0.1319414906147441,0.0,0.0,0.0,0.0,0.148594677225349,0.1055265840382568,0.0,0.0,0.0,0.0,0.059914666584813,0.1724803518579178,0.0,0.0,0.1081466850769471,0.0
36,3021,alpha,0.8852886626275013,0.8902210427619013,0.8222061816745629,0.9696209269107606,1.009578981674499,0.892754607662492,0.8109282735034458,0.9024411096716608,0.677307579778567,0.8511970816819346,1.11585021765327,1.0003571356211882,0.9039374168860844,0.7531416946681901,1.0296527608336412,1.1084855708134778,0.8933983425379723,1.0825680047110564,1.0272199223926937,0.9387788066820169,0.9072434118821228,0.9954558999103804,0.8334786187065901,0.9201419083221362,0.8219624124372706,0.8090077810360558,0.8550422813507915,0.8160693862448565,0.8141419444919654,0.7515268440678641,0.6881577998671139,0.8592201313858859,0.7754679136370485,0.7838459850685797,0.7571344382866085,0.7897440398949042,0.8311111266486666,0.8464829664280321,0.6181925415342361,0.7545492646735168,0.8929758746621769,1.0158331023373597,0.7907750361904768,0.8162661555248044,0.3459051149480006,0.8363731678438829,1.0220518904354494,0.8274061794790663,0.7586753512983857,0.4726911658828199,1.0537176385620872,1.1757951306177512,1.069440300660095,0.7217185846365455,0.6724720366824474,0.5286762976667156,0.6148601760340552,0.9736773313699066,1.3115021449095527,1.2999951488674355,1.0798321843063905,1.3066601581298238,0.5903773158029197,0.7273322658542369,1.2460865144765123,1.4639937329432968,1.397200810912728,0.5953652561321425,0.8929437830030276,1.4115106253760188,1.5265232057632727,1.4832601925179882,0.6111305201646222,1.0409132042087754,1.4944507827358762,1.535963592203338,1.462973035578662,1.2072953535206823,0.7221657835035439,0.6931246807104764,0.6494159429578855,1.041945995855558,1.4911516352156386,1.4807901103931755,1.3116955464120397,1.1016393655467056,0.9126366122190116,0.7063388452973728,1.010505880632151,1.4645386116497452,1.444989751451096,1.3182510031827774,1.1223989780929944,0.7331525417380975,1.0833349171185231,1.3522264300930769,1.353280881281009,1.2686646522544622,0.7332491893659099,0.8660497897752022,1.0797690640943989,1.1674204683563711,1.0924859199894257,0.9605502255524524,0.8119679613185415,0.7746989917969128,0.7739573413011462,0.5176353774983279,0.724521851429819,0.9314017699477166,0.8398690322083538,0.8624307897288475,0.8113934726978561,0.7231006817833421,0.391598769298069,0.8164315851539191,0.8103846675037603,0.8968967389855773,0.8306985968400513,0.798103091043621,0.8585097073371842,0.7379431802208728,0.8615690141866797,0.8465942651809519,0.8639264671180823,0.8100767860128848,0.8669960238160658,0.8417545230560682
