,PID,band,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,EEG9,EEG10,EEG11,EEG12,EEG13,EEG14,EEG15,EEG16,EEG17,EEG18,EEG19,EEG20,EEG21,EEG22,EEG23,EEG24,EEG25,EEG26,EEG27,EEG28,EEG29,EEG30,EEG31,EEG32,EEG33,EEG34,EEG35,EEG36,EEG37,EEG38,EEG39,EEG40,EEG41,EEG42,EEG43,EEG44,EEG45,EEG46,EEG47,EEG48,EEG49,EEG50,EEG51,EEG52,EEG53,EEG54,EEG55,EEG56,EEG57,EEG58,EEG59,EEG60,EEG61,EEG62,EEG63,EEG64,EEG65,EEG66,EEG67,EEG68,EEG69,EEG70,EEG71,EEG72,EEG73,EEG74,EEG75,EEG76,EEG77,EEG78,EEG79,EEG80,EEG81,EEG82,EEG83,EEG84,EEG85,EEG86,EEG87,EEG88,EEG89,EEG90,EEG91,EEG92,EEG93,EEG94,EEG95,EEG96,EEG97,EEG98,EEG99,EEG100,EEG101,EEG102,EEG103,EEG104,EEG105,EEG106,EEG107,EEG108,EEG109,EEG110,EEG111,EEG112,EEG113,EEG114,EEG115,EEG116,EEG117,EEG118,EEG119,EEG120,EEG121,EEG122,EEG123,EEG124,EEG125,EEG126,EEG127,EEG128
0,1104,alpha,1.920226898985372,1.598195464737131,1.0462486624740026,1.383645008743288,1.7156245168892954,1.8555085619400271,1.5061209042489874,1.635698752394251,1.2323781152230504,1.3489049720398378,1.5866953755354871,1.7201622515837791,1.7287281324070392,1.517502811194799,1.213987333463995,1.5020332250068331,1.370661355524671,1.2425640204665878,1.441600235540569,1.6515313695118263,1.2896457137416106,0.672422887357079,0.877850302629978,1.3961719267698824,1.3243642735146348,1.4857171275899423,1.1468277002404268,1.4073580506267651,1.4747619385592303,1.7535286215475443,1.916632613095146,1.7354366973892927,1.6364027930676053,1.481724368244283,1.3856263919186351,1.5688116993521537,1.7508846196461958,2.0712262413715936,1.8706105907831556,1.8752039732694303,1.4954757083466117,1.6353779091634826,2.0371966435400166,2.06433521952224,1.754911079945893,1.7962105282630978,1.5291617993412494,1.863341143918174,2.0200174266079327,1.7923383040485656,1.7834231555708102,1.6096361669992525,1.4978958748814124,1.9719378166750745,1.9320263625948664,1.855091483408201,1.5296657655604524,1.6993314625316454,1.677697329723307,1.7253432197640093,1.610679933988408,1.923618225399814,1.6795705349128025,1.615351147836011,1.6772578137532932,1.648735532790765,1.752318862457293,1.6723143593481558,1.676057375924124,1.5056642988437383,1.7429070072922488,1.9368259199535915,1.6144527455479851,1.5928374365145936,1.730164936404614,1.8528407904497823,1.97505959952089,1.791833742525507,1.708916855335172,1.4118340866913963,1.576810444517455,1.7684197435292226,1.7232422201782278,1.851966866661056,1.8315659962533304,1.4640594387586048,1.789034027889684,1.4439656100545004,1.6868978773409844,1.7246967967698823,1.8120516523496208,1.6956057859924487,1.6133559580314,1.4266790768824622,1.4450842224456244,1.5630753850801795,1.78000825020266,1.5559268091265277,1.5017413489036124,1.7240008835143874,1.7499295168163582,1.661230502734297,1.6711541244699923,1.6242392019968603,1.7320893882535893,1.8601998609815664,1.6084704005754726,1.5119362169698456,1.72155651131081,1.4035199202681996,1.561920302414581,1.8226202240537732,1.782888776088134,1.9268969264634264,1.6677740409086956,1.551026690195852,1.4008912446813215,1.5402616630146149,1.866042909686502,1.8536474847100597,1.8658382308872172,1.7301195901436404,1.272917156192782,1.331872913261967,1.7637269185750013,1.803181072887045,2.0711945734230635,1.9936899045060847
1,1104,theta,1.7935403847136595,1.610446129712385,1.377147796052233,1.5272427413334713,1.6046094898215324,1.7675462920276892,1.4411382274358266,1.6971424715054175,1.5169205477077496,1.4859923910977946,1.5846410273807718,1.6755981524831969,1.6513919848595533,1.7343634534343757,1.568763384745069,1.6174848617338018,1.702934280045722,1.671122937337655,1.6819604471298084,1.765641548738923,1.6938498457802986,1.2920502358113095,1.223792432184821,1.3950787038574224,1.7393344629733891,1.7153248004453414,1.5140378002211858,1.445478209694434,1.3669464769270852,1.7618464227583426,1.832472522672484,1.831591601607519,1.5412761953000031,1.5004499571847387,1.3924378307379126,1.5282669126779151,1.7264272605637845,1.9253094352645383,1.7292891156457508,1.7457715940117358,1.3931734943130885,1.536755959856829,1.9171121839322869,1.8777228449816696,1.6790625831673276,1.688999426943942,1.3858421342461904,1.8010946750461096,1.9375829898838477,1.6176334942718549,1.617816933876359,1.472219920101587,1.3722091223132709,1.9034051428114287,1.9083726793951583,1.786629781520437,1.4190709825860668,1.5513258940624393,1.4975777174280374,1.4983526469455388,1.5299082657968106,1.7434942728722664,1.6633522074933658,1.4936022515364034,1.40738232849926,1.3276821500732734,1.6229693267972252,1.567279154434564,1.4623544121603955,1.2316747165175492,1.5015061053959815,1.6759752866829878,1.5125015376961488,1.5722361487815082,1.5023748288642464,1.6210644984857594,1.726630116670807,1.695012592774528,1.576385322130699,1.3731652819051914,1.480188241243886,1.740925838931506,1.496384280674471,1.4926922033741692,1.6614729433661055,1.4005874894989616,1.6957243007112952,1.3941770882104283,1.5746800880788658,1.5150235540313317,1.4997103014961717,1.6195653269985304,1.563317566003802,1.362603992420941,1.344973838867631,1.4473401785187563,1.6784704538802324,1.4796546324773678,1.4355930996338733,1.6321852789471878,1.5563237120924631,1.581234000442444,1.6373243498147163,1.502767025847284,1.6166396052408478,1.7684953396821157,1.5619899310461898,1.4022818551513667,1.627061109192534,1.3439573190995149,1.5662429229664865,1.7470310676142309,1.7428570824963048,1.782376630374766,1.5645540767437245,1.4293663871553857,1.3737794551711715,1.5804805982190344,1.8268788326252583,1.836886824679163,1.7855272380031897,1.598328257578137,1.3414341166565584,1.441801692054726,1.704887366612733,1.8010650583982473,2.1495591111985903,1.897538363016975
2,1108,alpha,1.5473911488807577,1.2768882317568793,0.9932613231181248,1.066947844805468,1.2323531017853029,1.3139276838726903,1.2487817757287492,1.3593488501718618,1.2949050838637195,1.105049902175619,1.218339340048854,1.2723457648147114,1.327061325017155,1.4070536126896702,1.4907984072102365,1.1245532077404634,1.5074045676573689,1.3258533358539184,1.2973610763111452,1.2441664909996684,1.641908452247403,1.4233753063397656,1.245140474935572,1.2198703034104297,1.4783212341277032,1.3278552415220766,1.1973762747567125,1.2375962968809844,1.157096673233544,1.3883693946013522,1.4415549847949514,1.4606456361296798,1.374504200964559,1.357749260102754,1.2900118257001427,1.164418299478572,1.2186717843384132,1.512274220233643,1.409191933012233,1.2874493828415552,1.180260489977938,1.2006730201825515,1.4604675077833105,1.4616915960608337,1.22215942371235,1.2249907840660097,1.1478581919010464,1.5706521589359312,1.5681471759895813,1.1958065122913617,1.1776179287246469,1.185898195297761,1.2175107340514555,1.5143637694859071,1.4434419210958065,1.3641413547020154,1.2081642338215708,1.2744385865198051,1.146324918227154,1.223854267156391,1.3315343733039016,1.631454657603434,1.296354088932009,1.367243344791519,1.4234096847143298,1.30797771835024,1.5529972958409184,1.2790502417944802,0.7883439433381484,1.4966370334159456,1.6005862427080069,1.6236748795519067,1.1463649761797077,0.8649113498546166,1.555246330824024,1.604432234689671,1.5603824333284426,1.5542137942600505,1.5277753864561572,1.3076221603094067,1.4148433058993324,1.4494957210872677,1.6457543876295062,1.6057410475019214,1.4930666778262949,1.3422627527881987,1.4865560211186968,1.5672212392416456,1.5841279114448243,1.6682977212576442,1.5063456525865222,1.3154484452861526,1.2846755919931228,1.6847796058751772,1.705918261564869,1.5633008210560582,1.1879131203699371,1.287386038378222,1.607939452638143,1.522476550458038,1.4166279554611627,1.6288455902934162,1.2909947587603656,1.252066619369238,1.138235291829358,1.2847299753181876,1.5358372460385528,1.3750598587835237,1.2237410771786923,1.1959784496973946,1.0850073811622027,1.1931086142762304,1.5999458890742384,1.5873360831661265,1.6535859275980336,1.519683900950155,1.0047606097315556,0.9985549947375768,1.7150508472473491,1.5860218170535954,1.5351224182717769,1.3232119020591349,1.184837709550292,0.9770925697108208,1.53654654077466,1.5838741015560194,1.4430284456157132,1.4485481514547285
3,1108,theta,1.4761227390624496,1.3752982680777928,1.2353784522858215,1.0972050559645985,1.09723425195256,1.1423917131758556,1.1546922299235238,1.433639703073924,1.3291991354650217,1.1381925328014062,1.1836647877996915,1.1498008703735787,1.0711063800540768,1.5071095200190388,1.3794408070696942,1.1297240541062237,1.582631247203972,1.2563329331410125,1.1345037725872806,0.982756576271651,1.5440437769830593,1.3858129550378548,1.2282886934301904,1.05112595245215,1.4863205474784342,1.3026166881934091,1.099199518790933,0.9755171767634414,0.9614701111660776,1.1347224664988702,1.1407322964422677,1.4576695657761345,1.3042927383046534,1.219236257853238,0.9521954748523246,0.9527554487586746,1.0536273297034873,1.460062323487967,1.2277182022829685,1.0368011376261972,0.9407730513454976,0.9994175094996632,1.4172142728737909,1.3885722407848888,0.945953698453257,0.9803114794047888,0.9928332111835984,1.3749298796377185,1.3455536930886858,0.9841409424664508,0.968342148201802,1.046852912070865,1.0619530124664955,1.199597249710577,1.2932858940804155,1.0618123616340418,1.0034745881757623,0.7568759483593691,0.865622159313872,1.0169478013124127,1.1877356327995856,1.1257055750317884,0.9095921732953872,0.844268852344096,0.8162145110117427,0.980815268720474,1.1979761251663474,0.8672458176344856,0.517359539082411,0.9139863482952136,1.110065678758461,1.0289597376280415,0.9890448438618604,0.7995436133820333,0.950502677919422,0.958334172232595,1.0562710407935203,1.18242316300334,1.2405574758845277,1.2582779512548328,1.02369653667164,1.0862366635054042,0.875916717517039,0.9352358817008664,1.067064373437985,1.085651277141256,1.1908610521112557,1.0303276923253932,0.9806428260780912,0.9530822588834224,1.064386960813892,0.9694207376311575,1.0141781339430382,1.0315205098393692,0.9466948025674784,0.9043003684682404,0.936578126640591,0.9835615978338764,1.348706404879353,0.9134956919195354,0.87273194604983,1.2246898058006843,0.9854882228687372,1.0683407286068924,1.152262487944176,1.2077067273715083,1.0445645913257935,0.9501032849230338,1.0594829205160952,1.0993833646221567,1.0451623405850514,1.0953980631887752,1.3007200180768708,1.3120179454307168,1.467354360886339,1.5168371142597028,0.966959750777763,0.99395476392933,1.517043321386704,1.380592697220384,1.363262196995193,1.3446261503742072,1.328354945966838,1.0324193065709455,1.4166308121768654,1.490362133070589,1.5254747342721084,1.4819781107555186
4,1605,alpha,1.401320296143154,1.4684082309686926,1.329033837354852,1.4021995233774251,1.490615075916091,1.5821356842108747,1.5750476430360756,1.29306097845418,1.2374670773202168,1.2911642408602515,1.5386569384416289,1.5622075991598017,1.4830386852452184,1.3586168837946937,1.4098848338887235,1.4623897857573502,1.3940416717342026,1.3664657500421364,1.544257511256785,1.512629782066901,1.3884558799239148,1.306903720194914,1.424309521183898,1.4807869748468845,1.4314542844597855,1.4566960814289285,1.544190482941146,1.4327211594361422,1.425138167301044,1.4967876104176931,1.5871128231754346,1.841159611019137,1.564357899552038,1.37622310693063,1.3075956975910117,1.420442531783837,1.5180270347437803,1.6486187223761746,1.5852551863902844,1.0782133528545848,1.24600708367751,1.536111283144335,1.6611161452872347,1.5937040679726635,1.761466751069474,1.1632048649637148,1.64640456138765,1.4479907583696183,1.6153108650579715,1.5866340718693297,1.6083161669038135,1.587868421723709,1.5769572265899023,1.5559701690808403,1.7577982120163729,1.771928149801642,1.697863086289262,1.6928635421564169,1.6768479530846987,1.6117104209658553,1.5469566752525823,1.7432581032020007,1.8733380740256185,1.8112505333485744,1.6624571173322398,1.5873618307761692,1.5691777209328963,1.8893611899757108,1.816538976241384,1.833698893655372,1.6842180589696232,1.7948524398107777,1.8373775125768557,1.7981875371700846,1.7661019686181754,1.861523470119,1.798627236146098,1.7971672407568535,1.5998575650104494,1.6076051652418617,1.7439159149074417,1.677367458005584,1.617370422124107,1.6742768370415018,1.6401908185914091,1.5427126444064805,1.6482707934216532,1.6061666521510107,1.4948301718861006,1.3331543088678273,1.6209495398089933,1.5003336686470807,1.5852095168688856,1.504632815996598,1.4523678071962105,1.5968874380900622,1.6490953403870112,1.6231133609990969,1.5530164788461875,1.560240379163875,1.649213953160873,1.6816612984118144,1.529927362504845,1.4880664168995756,1.4640647681833194,1.6040514424903358,1.6149823059427515,1.660045837087209,1.556495055644478,1.3612936530643611,1.3970136280789962,1.4610630563594802,1.5767491053897174,1.6236554496647315,1.5465371020328704,1.4967165820773247,1.3482914610544834,1.3141168117727096,1.479746826668315,1.439892030817365,1.72957996684123,1.650894798586266,1.369487561549323,1.3004954036355203,1.299994952198379,1.3636714043735625,1.4201863541435202,1.5957748908116238
5,1605,theta,1.189006412098562,1.1745266832412582,0.9464047330078468,0.985211525225812,0.9484809050031378,1.0476049574618784,1.1247326760633267,1.1700925362337748,1.1153779563466963,1.1108571848255802,1.147036757891528,1.013903230742751,0.9233018621197608,1.218718225381329,1.238666122106718,1.196844744377458,1.2891346017638734,1.1679809557182508,1.0585307391735104,1.036092537824473,1.2722799573924926,1.266935184736286,1.156962795897602,1.12993562795403,1.294355829136168,1.2523548277696304,1.3123893278871062,1.1705796617227513,1.0186685452940467,1.0585610345213798,1.1037866886957288,1.709075990193364,1.3368108564925745,1.143050113863157,1.1742824635255682,1.0269483856019104,1.113768987488939,1.378804531021795,1.2889729010526318,0.9819507136260934,1.0352530816309158,1.107723401131956,1.368621087379336,1.3119256755182118,1.5545002935227734,1.0234349494791315,1.0975254112004875,1.1897487074850546,1.349210936597223,1.2443479837379914,1.0584552426461429,1.0020919384483284,1.016834270833816,1.10108689535113,1.1837003866377551,1.4958753617004468,1.3556835247988297,1.2288519043817572,1.248376098301066,1.065159774841605,0.9441156324775852,1.1203621815933316,1.5250969647033568,1.406409284233255,1.217671766070602,1.0983935693817857,1.0451288677531148,1.5054359005100115,1.3861089473110066,1.3645610059476394,1.1698367228281268,1.1715405616513928,1.4569655181921362,1.3406630654302731,1.2271403505668093,1.365106572780765,1.2449669600700275,1.3268861409944095,1.0590009707817334,1.0370347858708835,1.35807489306751,1.2217932973110437,1.1245281708077643,1.1774502208345503,1.1622046889074895,1.0092481445978885,1.0848942650915296,1.2693679760200658,1.0891334515954951,0.8941511821527556,0.8934207595069444,0.91663405437489,1.0709925890413428,1.1268397594574688,1.059186866427798,0.8955509571006839,0.92006619600683,1.0644136172873817,1.0618044624859904,1.0698750478722023,1.0351580401147065,1.1663552965983974,1.078664323648392,1.039135429848454,0.9993088144574568,1.144724176799891,1.222117970736044,1.1936912919354732,1.177410319908879,1.0215041525399071,0.9487553142145932,0.91630542516122,1.3112838228027457,1.3672109501957457,1.293066517993828,1.080217464774676,0.8620691862569961,0.7503357026316277,1.2697125004924552,1.1731183744669682,1.489246894211349,1.3568736374287025,1.0083223780500703,0.822821302087845,1.115471062867467,1.187887733938141,1.2054092354267265,1.2571576376818805
6,1606,alpha,1.2058458502456602,0.930713302320158,0.6293625037250334,1.195104937345015,1.5240353985577213,1.5140295782029018,1.5419910640724348,1.0487581356841138,0.7671852579150397,0.9256983159259352,1.51113606488928,1.4791170102413729,1.465280537938051,1.0773234371445402,1.290854284856234,1.3124858689427816,1.1747968637666466,1.2999852073695044,1.2764369948500025,1.3467436749170665,1.1905441062766875,1.2108237926157288,1.024268321644397,1.2279809287889567,1.2303423751868925,1.235468730292792,1.1527627863724583,1.4647004113388542,1.3854295751843435,1.5399913193949737,1.6211331728139682,1.3748627623916565,1.4092397153835288,1.4975642438654866,1.3800140281577742,1.475193846213691,1.491724360828989,1.611588920654419,1.0436182770150093,1.763641837099892,1.489241634364742,1.3821424713301298,1.6439842670384042,1.521388202830544,1.2089211982251706,1.4618545541842598,1.4135060274867155,1.5931378593152186,1.6233614331258546,1.44322184021696,1.3955092074721571,1.3503286171698845,1.4832159869095878,1.6439922503304067,1.737787477976275,1.4413317561762728,1.3950404412969388,1.5181199747537586,1.5016517503158584,1.5398329119978629,1.581526517672048,1.6536454934473332,1.4892867082395556,1.505420778517052,1.577289743417471,1.6853662876063649,1.7619276037228948,1.498197789639258,1.4394183785294816,1.6541467008574509,1.6182373049241532,1.619831632678358,1.4976233387878488,1.484478579434844,1.6921472667971362,1.7014156852431035,1.6692298494135855,1.665366636389357,1.6527701516840894,1.6807629163236812,1.6051771768301306,1.5747853791837398,1.6563016267171415,1.7199516928898235,1.627073939774452,1.5210520647638175,1.6090249654774564,1.6442856707314757,1.6167695431076194,1.6901624633354762,1.6337113241920092,1.4357831906808112,1.3498051825947568,1.6479181645830407,1.6414136659363487,1.5305357403169142,1.4402128370301326,1.3274526659045092,1.371738333651219,1.4125168442259477,1.3506756406688434,1.1330674340841544,1.341912252071208,1.472028125055547,1.554162093516243,1.605098534406679,1.3934170626460955,1.3410975021280105,1.012840285746031,1.3917060197165714,1.509073891541596,1.5312604516836612,1.3129276491514,1.1580105961639071,0.9702511556207164,1.3435873347820932,1.2905949626374589,1.3159910103058587,1.2707413756017034,1.2340040719193606,1.2735032907755168,1.2769410058304678,1.0992703061369864,1.3366373651124257,1.2611391333511326,1.1724975795068042,1.228951096185493,1.5307032511945635
7,1606,theta,1.3600686690541337,1.1875829552295725,1.1651022623072682,1.3049702521213524,1.327909998731942,1.2724431435698589,1.2342826423081492,1.238840463820624,0.9653472618813184,1.2630925952885663,1.3346546929242835,1.276378827969204,1.1961399404751965,1.2603975288039142,1.3832597165070422,1.2969536761955314,1.2326425024287244,1.289297527531001,1.1889618329667513,1.1559835552571516,1.262123085456114,1.251558195653361,1.1401103457574324,1.1662429476551546,1.3593475453654011,1.3297423738087166,1.1521777445822314,1.2721620120553934,1.1293015254920753,1.252803612547244,1.2927628386724823,1.4454070341570648,1.3717055496787167,1.2718487598139694,1.2352030111707513,1.212183181802667,1.2955296111557597,1.4424299017330522,0.9926244302319616,1.6742444934375815,1.2763786348336197,1.164705135824437,1.44271106975295,1.3346586334135615,1.1287801350118576,1.2009894678037585,1.1782065844109677,1.4552446954324292,1.390379284230725,1.2133260797450345,1.1610552919792891,1.1055507270855105,1.239069815829694,1.2869624007038352,1.3040842700248272,1.2158834208612068,1.1274362961545352,1.2701574346616105,1.236110821921719,1.053832554738824,1.157071676739429,1.208991215212059,1.223359401842823,1.0925948779656285,1.0812828158688623,1.218177799558135,1.244665660078758,1.1511329982766998,1.1247529186966263,1.1405303605231785,1.1954040065424856,1.1530952973662325,1.193170160123468,1.1798629929735094,1.220692284083141,1.2238834815284154,1.2038968031899375,1.260453410674931,1.2898538236402863,1.228502025694179,1.222900058307376,1.2285945492760868,1.2740416025634111,1.2008843982985482,1.1140475403584444,1.124646040783144,1.2134706328370652,1.21704251126555,1.1755121531070385,1.1945003461803363,1.1022717469851468,1.1067258668229043,1.1300970668202688,1.2019249686417726,1.0246781981869435,1.0385714887046975,1.057426228429959,1.090728866766368,1.0615791065842082,1.0410539705773685,0.9723715808734524,1.026633200120592,1.1181877325885792,1.1616177761182926,1.137700567821843,1.2753908197033044,1.2889302061026608,1.2176977742197974,1.124998512404852,1.1961755957167517,1.3542878065139672,1.2424712055442984,1.2483744295106178,1.1936132653904534,1.0330048503702296,1.367477418028845,1.2293918207154673,1.2702693475758362,1.2943020966739012,1.256416263300542,1.3237525063360989,1.30357336879256,1.1989728906498516,1.2691616551036566,1.3264916494594732,1.3585952949280955,1.361109677362981,1.4788313119726244
8,1607,alpha,1.728404532810816,1.320498462912907,1.2468952670585096,1.447010515719776,1.5512177245128065,1.586730303238307,1.5535337072927864,1.4564320795739776,0.9231164760679926,1.3010322206527325,1.502522592163937,1.4567076627650777,1.425115381808831,1.318830065546828,0.9488194592418672,1.546108517697698,1.3290584000616226,1.3661700133795152,1.3274019084624853,1.2786939140653948,1.2451779275548494,1.1700600227289422,1.1297080805195605,1.2667867889463005,1.3852647232273934,1.3339624370709902,1.303298642190415,1.2960484214741992,1.4932747698505402,1.6294650791668903,1.593789162770408,1.7206070892985903,1.365957332911862,1.3977949783331989,1.326345889356381,1.5725589156456468,1.5304802851560062,1.532558497096307,1.0374745408196753,1.206038193803814,1.2945359224623776,1.4571857636957202,1.5567330781614817,1.3480243298917052,1.1889268363716303,1.1327293013868616,1.420234855480511,1.5956232242943824,1.662644910327016,1.4316553688114195,1.531582525252417,1.558436148519649,1.5176471429582086,1.6649713789475893,1.6465955832485744,1.4456330082659692,1.3226800706859652,1.6534646166918252,1.6497752385398663,1.5444876823034397,1.6125240653638089,1.773433470256767,1.4756653524300596,1.5177191091001134,1.7035274601504289,1.6362091463058752,1.724484891442727,1.5233403760127189,1.5966823690603595,1.6656065246560503,1.710061405456639,1.8231673396355597,1.5685802207843342,1.662752992166353,1.7499257394706678,1.875098372233625,1.9586414742859224,1.7341057959813109,1.6767982397220154,1.639129233822455,1.6263613896124351,1.699890249800741,1.8419389445782632,1.9236261786992144,1.6566752241646534,1.5329683756208137,1.573151032634133,1.6954384745170683,1.793761208242326,1.6292567584622664,1.649344061925763,1.4688201852208032,1.437564378691874,1.8152879576916263,1.6169016189689709,1.5889206625144945,1.4966238977012352,1.4967399774935366,1.6091826775308309,1.2176091671057516,1.4581039343819402,1.4181171267944297,1.4933365638722882,1.3800283215786722,1.548656772462596,1.635969318235311,1.5763646639175544,1.4176341168921214,1.188934198669401,1.409602245131246,1.4337242734528144,1.540052809951327,1.7640140972988765,1.679745283945555,1.02650780200846,1.3706751971599584,1.30339671526389,1.424584725166978,1.783101230969684,1.8644237638799588,1.7468212353863657,1.4006670391081826,1.4398325983735631,1.3477773354525455,1.7422638553907357,1.5505264783091912,1.57686095751168,1.6557149476504325
9,1607,theta,1.5333419524559206,1.2961865344968144,1.3838697470401309,1.4568098652305284,1.5789206293161573,1.5489279396324136,1.493159982996154,1.3191924081035764,1.2641472358988988,1.5169939265594472,1.631551962327342,1.573591654023654,1.4547598579406094,1.5331407866294788,1.3739291466966892,1.7626949249064572,1.567431338055015,1.4107207700087536,1.4826268997509593,1.3686247795651778,1.5416229248497086,1.374184575701813,1.5290627718219016,1.5033842140443303,1.504350456478021,1.359587365826901,1.5292816160110534,1.4429253454687188,1.4011363385355022,1.5114280915177194,1.420228032528425,1.81084306104221,1.333637103072128,1.305348069974115,1.3445221230364657,1.4059610865579657,1.3366662431633696,1.6490549502001974,1.2119978616114335,1.2222205659105472,1.2437769185077558,1.3954876814113717,1.6512294993974796,1.473659625908387,1.2550443300511338,1.1567846002293225,1.362875936692809,1.6416536071855143,1.574891607106144,1.3546277149818668,1.3421964695770994,1.4020145211191295,1.283409130099317,1.3563218150125451,1.5103068556199917,1.465420699980909,1.4482374414993089,1.4757080405081668,1.3859839988043248,1.3119829058681058,1.3556481231877369,1.4446437552643796,1.4402464504499637,1.3265449604386492,1.3813472542635734,1.3735821294978516,1.2777413675105629,1.371024911768023,1.305168728478206,1.3263927482586328,1.2784104292295335,1.4006026660532689,1.3609488935454337,1.3463854795639798,1.3300278643446095,1.3720955406607156,1.3453278195127438,1.4997801903930246,1.5183066528171707,1.4821936441994426,1.4922040152976064,1.398913760606972,1.3559693987792651,1.36489058033009,1.4197968858812295,1.441608061919012,1.403997544651804,1.573286972627471,1.4146798840430663,1.399161743004088,1.3738803380102576,1.353451590408259,1.3824299491343424,1.7968551456888535,1.3951152541862533,1.392620165765751,1.3700874986480007,1.451984937286131,1.5775603156058555,1.4022016788995848,1.3783076456910397,1.412550720405577,1.3987593014730564,1.32354862839474,1.5325147777607762,1.6074627166935989,1.5774593744873884,1.1882142183782347,1.169964648064577,1.301315913590433,1.2281558656905294,1.5127220276755142,1.5879202786500743,1.700970700121382,1.1530876078566326,1.2177588007575462,1.1835175669529103,1.3423965347782063,1.611393583492379,1.6494090142947784,1.442667531699602,1.3790472815531658,1.4038298071140591,1.3322404172312114,1.4721660966122785,1.5151213487831643,1.7396866924167669,1.770971306629899
